document;love;big;don;role;bad;isn;year;show;feel;back;turn;good;life;scene;plai;cast;world;act;audienc;plot;find;friend;action;end;man;make;live;doesn;set;star;movi;director;work;made;perform;film;great;funni;script;stori;actor;charact;watch;comedi;gui;time;thing
positivo (142).txt;0;0;0;0;0.4365551333181828;0;0;0.2519893333141299;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5683504789816561;0;0.21648206710162518;0;0;0;0;0;0;0.09606527688986172;0;0;0;0;0.13561211978838442;0;0;0;0;0;0;0;0.38994606715909297;0;0.1360283706507967;0.4217266908342346
negativo (942).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7395002862769418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6731562423362952;0
negativo (231).txt;0;0;0;0;0;0;0;0;0;0;0;0.23562859145214685;0;0.4754545430351947;0.2507117236867938;0;0;0;0;0;0;0;0;0.3485112677874752;0;0;0;0;0;0;0;0;0;0;0;0.18921061424268154;0.5536049474879436;0;0;0;0;0;0;0;0;0.43798011119617436;0
positivo (765).txt;0;0;0;0;0;0;0.4285068381523954;0;0;0;0;0;0.7062087139435048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35249266233495374;0;0.43977274245559406;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (448).txt;0;0;0;0;0.9049879399017584;0;0;0;0;0;0;0.24273185159676658;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34282038847189195;0;0;0;0;0;0;0;0;0;0.06747042389638376;0;0;0;0;0;0;0;0;0;0;0
positivo (343).txt;0;0;0;0;0;0;0;0;0;0;0.3653666836767444;0;0;0;0;0;0;0;0;0;0.6817485087952002;0;0.2777818033170565;0;0;0;0;0;0.37470459357216074;0;0;0;0;0.3566677796723056;0;0.12280903410566044;0;0;0;0.2046116580307359;0;0;0;0;0;0;0
positivo (91).txt;0;0;0;0;0;0;0;0;0;0;0;0.43409743653709215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1608839156615039;0;0;0.5783222379737205;0;0;0.37589904786204464;0;0;0.5567037597814686;0;0
negativo (845).txt;0;0;0;0;0.4339701189229396;0;0;0;0;0;0.5614950030622646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42442860736495736;0;0;0;0;0.05392364286694865;0;0;0;0;0;0;0;0;0.5597730749226134;0;0
positivo (151).txt;0;0;0;0;0;0;0.4667582187673237;0;0;0.46761116268060143;0;0;0;0;0;0;0;0;0.41341688263315723;0;0;0;0.34327950264771706;0;0;0;0;0;0;0;0;0;0.31935319525829386;0;0;0;0;0;0;0;0;0;0;0.4156149259155494;0;0;0
negativo (240).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (256).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6874385001514405;0;0;0;0;0;0;0.5084252531550192;0;0;0;0;0.12919082879865657;0;0;0;0.5022367969574799;0;0;0;0;0;0;0
positivo (740).txt;0;0.841272494027246;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3898820110974545;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33479715861145004;0.1496086355651924;0;0;0;0;0.0760310920992362;0;0;0;0;0;0;0;0;0;0;0
positivo (756).txt;0.741711236314004;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20594339732551756;0;0.3603566875093298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.48057798228675147;0.05380069513971579;0;0;0;0.209153304861666;0;0;0;0;0;0;0
positivo (255).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6687837255137473;0.35265604893971014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1842558763677456;0;0.6280221426495562;0;0;0;0;0;0;0;0;0
negativo (958).txt;0;0;0;0;0;0;0;0;0.42460137664593306;0;0;0;0;0;0.22681954606075871;0;0;0;0;0;0;0;0.3127308705894707;0;0;0.20071620460399026;0;0.5331170797348896;0;0;0;0;0.4364006677139699;0;0;0.17776315348515775;0;0;0;0;0;0;0.3520225419510058;0;0;0;0
negativo (741).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
positivo (359).txt;0.42333603697885075;0;0;0;0;0;0;0;0;0;0;0.15781691833478687;0;0;0;0;0;0.20534497827418743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.323076332213388;0;0;0.05117843699825084;0.5561818257007797;0;0;0.5116091788796672;0;0.20498818126572652;0;0;0;0.18334116154719984;0
negativo (933).txt;0;0;0;0;0;0;0.507096460975958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7546107042281257;0;0.1668564099100589;0;0;0;0;0.14132734853276027;0;0;0;0;0;0;0;0;0;0.3544028546140918;0
negativo (344).txt;0;0;0;0;0;0;0;0;0.8750573206902943;0;0;0.2196640215017411;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4136542976080691;0;0;0;0;0;0;0;0;0;0.1221168507388773;0;0;0;0;0;0;0;0;0;0;0
negativo (56).txt;0;0;0;0;0;0;0;0;0;0;0;0.415304926900098;0;0;0;0;0;0;0;0;0;0;0;0.6142652116211134;0;0;0;0;0;0;0.5451680910871048;0;0;0.3911416878127609;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (652).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.41214639748565096;0;0;0;0;0;0;0.2438567364875945;0;0;0;0;0.20654661099457178;0;0;0;0.45166604686489925;0;0.7238822547246972;0;0;0;0;0
positivo (844).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3709099893792762;0.28025432090473174;0;0;0;0;0;0;0;0.16718121252589926;0;0;0;0;0.17700307036086532;0;0;0;0.4128657859215075;0;0.7444094931349985;0;0;0;0;0
positivo (167).txt;0;0;0;0;0;0;0;0;0;0.5138562385394387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19060009181726206;0;0;0;0;0;0;0;0;0;0.8364349174402935;0
negativo (102).txt;0;0;0;0;0;0;0.40124150342226317;0.5194755865923502;0;0;0;0;0;0;0.64208529715654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396076813309456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (81).txt;0;0;0;0;0;0;0;0.5860308278903181;0;0;0;0;0;0;0.3621746507253371;0;0;0;0;0.4993537629090928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.28384373896981313;0;0;0;0;0;0.44212661359652916;0;0;0;0;0
positivo (483).txt;0.6935705410482753;0;0;0;0;0;0;0;0.2574995878598161;0;0;0;0;0;0;0;0;0;0;0;0.3490981612447228;0;0;0.3824263373946179;0;0;0;0;0;0;0.08485204452187589;0;0;0.36527271993269206;0;0;0;0;0;0.20954810363720686;0;0;0;0;0;0;0
positivo (505).txt;0;0;0;0;0;0.42435307007534573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6751070629686896;0.29892182429498043;0;0;0;0;0.2315260429442146;0;0.2888537939513653;0;0;0.03922050316583644;0;0;0;0;0.3690821015675157;0;0;0;0;0;0
positivo (553).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7910524825874667;0.2317386293710901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2972433206603624;0;0;0.2744454922632425;0;0;0;0;0;0.39605461435085154;0;0;0;0;0
positivo (835).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (370).txt;0;0;0;0;0;0;0;0.5376870342122584;0;0;0;0;0;0;0;0;0.5814493172010493;0;0;0;0;0.3638185943241599;0;0;0;0;0;0;0;0;0;0;0.25573612027927073;0;0;0.06944758576874117;0;0;0;0;0;0;0.41257901643909517;0;0;0;0
negativo (150).txt;0;0;0;0;0.26358697083240695;0;0;0;0;0;0;0.17674532075498858;0;0.2674793152072919;0.28208879754554944;0;0;0.30663179785330064;0;0;0;0;0;0;0;0;0;0.29467645797475683;0;0;0.23201243925467244;0;0;0;0;0;0;0.6698047066336854;0;0;0;0;0;0;0;0;0.2546337277293011
positivo (237).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.405463977057713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15631146202282478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9006473728095971
negativo (215).txt;0;0;0;0;0;0;0.3990141998754023;0;0;0;0;0.3000534166576109;0;0.4540888667963265;0;0;0;0;0;0;0;0;0.44018527336596935;0;0;0.2825186948319198;0;0;0;0;0;0.520556460610864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (618).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8656808627558924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.500596288298479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (750).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.413382205295006;0;0;0;0;0;0.32057999629227035;0.3933931809283605;0;0;0;0;0;0;0;0;0;0.1195230289373238;0;0;0;0;0.08098878683736095;0;0;0;0.29517054298360573;0;0.638641694565358;0;0;0;0;0.23611781381222188
negativo (595).txt;0;0;0;0;0;0;0.2300582103686858;0;0;0.8066751482510319;0;0;0.2527678260276022;0;0;0;0;0;0;0;0;0;0;0.25588026915875045;0;0;0;0;0;0;0.07569898432849043;0.20009026873628197;0;0;0;0.07480319678533473;0;0;0;0;0;0.29961390306648245;0;0;0;0.16078457010950642;0
negativo (976).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5939206587207437;0;0;0.7989753504820222;0;0.09432200414986834;0;0;0;0;0;0;0;0;0;0;0
positivo (837).txt;0;0;0;0;0;0;0;0.5973353563763456;0;0;0;0;0.2172532085740439;0.22502700801820774;0;0;0.6459524091257198;0;0;0;0;0;0;0;0.15809786851483237;0;0;0;0;0;0;0;0;0;0;0.16532518954247705;0;0;0;0;0.17286471069702122;0;0;0;0;0;0.21422017566869214
negativo (376).txt;0;0;0.4254181307634963;0;0;0;0;0;0;0.5233572456308466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36988284115313014;0;0;0;0;0;0;0;0;0;0.14559316145601206;0;0;0;0;0;0;0;0;0.5037934342147938;0.3651001208753326;0
positivo (596).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7076743998441698;0.2529870966031114;0.5015284213702119;0;0;0;0.42856004866929115;0;0;0;0;0;0;0;0;0;0;0
negativo (617).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4808576078441754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25123867918276777;0;0;0;0;0;0;0;0;0;0.8400327892772254;0
positivo (779).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8943693455557813;0;0;0;0;0;0;0;0.44732926768782255;0;0;0;0;0;0;0;0;0;0;0
positivo (998).txt;0;0.5616384901356677;0;0;0;0;0;0;0;0;0;0;0;0.48362089758886484;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5327951920080817;0;0;0;0;0.2180685879195093;0;0;0;0;0;0;0.34532362813646383;0;0;0;0;0;0;0
positivo (503).txt;0;0;0;0;0;0;0.6983726561718783;0;0;0;0;0;0;0;0;0;0.4888761213795191;0;0.3092811597333013;0;0;0;0;0;0;0;0;0;0;0;0.11489722681550747;0;0;0;0;0.14597689499932054;0;0;0;0;0;0;0;0;0;0;0.37829923167624924
positivo (440).txt;0.310459325272226;0;0;0;0;0;0;0;0;0;0;0.25317515808993557;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19070395138090296;0;0;0;0;0.08862437128740845;0;0.27642123492226833;0;0;0.2721099949571374;0.8030208726725271;0;0;0;0;0;0;0;0;0;0
negativo (482).txt;0.553735211535104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5343149737862964;0;0;0;0;0;0;0.15807041691844118;0;0;0;0;0.3347140352083729;0;0;0;0;0;0;0;0;0;0;0.5204470023198147
negativo (378).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
positivo (722).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5180907493009661;0;0;0.5444391961984961;0;0;0;0;0;0;0.12745669324082998;0;0;0;0.5945942939695626;0;0;0;0;0;0.2556958233105289;0
negativo (33).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2932641811226025;0;0;0;0;0;0;0;0;0.37904643246495096;0;0;0;0;0;0;0;0;0;0.26447039895758884;0;0.748453671478018;0.28727785022848196;0;0;0;0;0;0;0;0;0;0.24013302271964504;0
negativo (321).txt;0;0;0;0;0;0;0;0;0;0;0;0.17307811216113952;0;0;0;0;0;0;0;0.6770922054611183;0.20771996035999296;0;0.42318262841319887;0;0;0;0;0;0;0;0.30293135767379853;0;0;0;0;0.04276380071398369;0;0;0;0;0;0.22481092523650514;0.3810812134605757;0;0;0;0
negativo (263).txt;0.26943431180193306;0;0.2855294789894556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.560678845323589;0;0;0;0;0;0.15382656949192355;0;0;0;0;0.1628638451161576;0;0;0;0.37988555382114875;0;0;0.5805316710815712;0;0;0;0
negativo (863).txt;0;0;0;0;0;0;0;0;0;0.5240626608730752;0;0;0;0;0;0;0;0;0;0.25648085979451246;0;0;0;0;0;0;0;0;0.5189570834773976;0;0.2677491884353091;0;0;0;0;0.09719293431594726;0;0.3312747254675013;0;0;0;0.34063129913947765;0.2887052501611386;0;0;0;0
positivo (433).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6605252055371694;0.5196135365299752;0;0;0.3527650455218997;0;0;0;0.41141833717376286;0;0;0;0;0;0;0
negativo (213).txt;0;0;0;0;0.6083122947066747;0;0;0;0;0;0;0.16315882580629534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21417753522155603;0;0;0.6146637265661348;0;0;0;0;0;0;0;0.42385355527642055;0;0;0;0;0
negativo (619).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2581796966605131;0;0.4571629088677844;0;0.4474962628017867;0.07998790142182337;0;0;0;0.453883990866842;0.06774973780593499;0;0;0;0;0;0;0;0;0.5274747361338888;0.16989422590217093;0
negativo (191).txt;0;0;0;0;0;0;0.27317714235121715;0;0;0;0;0;0;0;0;0;0.6374332319665139;0;0;0;0.49308371551736657;0;0;0.5063982183815322;0;0;0;0;0;0;0;0;0;0;0;0.1395794311248828;0;0;0;0;0;0;0;0;0;0;0
positivo (616).txt;0.37250274220078583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4576299634460797;0;0;0;0;0;0;0;0;0.8045207149742606;0.0675495580040272;0;0;0;0;0;0;0;0;0;0;0
positivo (89).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.92689410685316;0;0;0;0;0;0;0;0;0;0;0.37532294718133447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (100).txt;0;0;0;0;0.5048118459869863;0;0;0;0;0;0;0;0;0;0;0;0.6302094226269577;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14811383049045984;0;0;0.42506885192732413;0;0;0;0;0;0.2438516948460553;0;0.2931146517026129;0;0;0;0;0
positivo (546).txt;0.7365636610342468;0;0;0.5197024448928519;0;0;0;0;0;0;0;0.2402628700711536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11130689815135392;0;0;0;0.25962719115580013;0;0;0;0;0;0.22329709204972858;0
positivo (320).txt;0;0;0;0;0;0;0.3336101783248687;0.6478729453472356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16465801168561484;0;0;0;0;0.046488435213542526;0.6630923466488534;0;0;0;0;0;0;0;0;0;0
negativo (157).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3625898865382639;0;0;0;0.44989683449106993;0;0.09947933446009811;0;0;0;0;0.06319423350574752;0;0;0;0;0;0;0;0.807608669692247;0;0;0
negativo (326).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5326797325207892;0;0;0;0;0;0;0;0.4035854469871471;0;0;0;0;0;0;0;0.1794293085809685;0;0;0;0;0;0.4716333464654321;0;0.42995022202172983;0;0.3374625991857523;0
negativo (484).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12578981290877628;0;0;0;0;0.05327197420947752;0;0.8170806283402221;0;0;0;0.5601055851563591;0;0;0;0;0
positivo (481).txt;0;0;0.5296341155403681;0;0;0;0.43358479374041126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42800378809120754;0;0;0;0;0.24167941990966219;0;0;0;0;0;0;0.5384196742918697;0;0;0;0
negativo (506).txt;0;0.24967881760631527;0.4615399477533011;0;0;0;0;0;0;0;0;0;0;0.42999151945773756;0;0;0;0;0;0;0.38362439494171197;0;0;0;0;0.2006446068415977;0;0;0;0;0.18648803031908787;0;0;0;0;0.10530355160783804;0;0;0;0;0;0.5535847719893378;0;0;0;0;0
negativo (642).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2957405621868472;0;0;0;0;0.166994801218543;0;0;0;0.36517607986969697;0;0;0;0;0.8667737230294811;0;0
negativo (434).txt;0;0;0;0.6770773667248112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3684078072228822;0;0;0;0;0.17120730879501983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24242943978181758;0.5637002316732399
positivo (729).txt;0.6657364798609864;0;0;0;0;0;0;0;0;0;0;0.14477296471370932;0;0.16432022060077414;0.4621206531380476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11085814500639897;0.1883727144561373;0.3457688319670422;0;0.23963975208962382;0.07377607949599037;0.2551060199254845;0;0;0;0;0;0;0;0;0;0
positivo (887).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37580334241259894;0;0;0;0.6240095709693715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6652900076350048;0;0.1636249030898264;0;0;0;0;0;0;0;0;0;0;0
negativo (109).txt;0;0;0;0;0;0;0.5239534102906978;0;0;0;0;0;0;0.39751536061835707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12168780486814279;0;0;0;0.28384101525199784;0.6870813038675212;0;0;0;0;0;0
negativo (667).txt;0;0;0.5022433258277667;0;0;0;0;0;0;0;0;0.30918790042961836;0;0;0;0;0;0;0.5462604501432217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5947722290917028;0;0
positivo (124).txt;0;0;0;0.3035660208846038;0;0;0;0.7047270232662375;0;0.4674204815662725;0;0.35085289741542375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07585204043391439;0;0;0;0;0;0;0;0;0;0;0.2527336530661558
positivo (23).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12986841684743416;0;0;0;0;0;0;0.2369790946609067;0;0;0;0;0;0;0;0;0.08011064717143845;0;0;0;0;0.02261790114443452;0;0;0;0;0;0.15853755429571156;0;0;0.9391718659034465;0.11343662517108387;0
positivo (975).txt;0;0;0.2613986108319806;0;0;0;0;0;0.32052297698099724;0;0;0.1609205807267907;0.4702355057464078;0.32470771353718636;0.2282953067342397;0;0;0;0;0;0.4828227011535012;0;0;0;0;0;0;0;0;0;0.1173552252133742;0;0;0;0;0.059639912514519194;0.28355991019794174;0;0;0;0;0;0;0;0;0.19940990863662184;0.23183531628330312
positivo (666).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9735653688667828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12920160107909903;0;0;0;0.188354503057088;0;0;0;0;0;0;0
negativo (755).txt;0;0;0;0;0;0;0;0;0;0;0;0.22817751439201792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5990542942921558;0;0;0;0;0.042283239765411804;0;0;0;0;0;0;0;0.4052780110164255;0;0.42413024883772926;0.4930967124797775
negativo (83).txt;0;0;0;0.24948423268464118;0.21501117452661386;0;0;0;0;0.7202760200534108;0;0;0.31597309743931845;0;0;0;0;0;0;0;0;0;0;0;0;0.3393701503590073;0;0;0;0;0;0;0.39352772872806535;0;0;0.053433106483698166;0;0;0;0;0;0;0;0;0;0;0
positivo (594).txt;0;0;0;0;0;0;0;0;0;0;0;0.3117490818982978;0;0;0;0;0;0;0;0;0.5612192043719157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17330929226320624;0;0;0;0;0;0.607395689738663;0;0;0;0.43460312916710886;0
negativo (371).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5521382481962661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2747779500684763;0;0.561935848202013;0;0;0;0;0;0;0;0.5512427192629475;0
negativo (547).txt;0;0;0;0.3446795153736015;0;0;0;0;0;0;0;0.19918534738534294;0;0;0;0;0;0.34556253548272836;0;0;0;0;0;0;0;0;0;0;0;0;0.3486257560747586;0;0;0;0;0.036910743916605315;0;0.37742239115940707;0;0;0.5210193840792309;0;0.32892284704883495;0;0;0.2776802893236694;0
positivo (192).txt;0.2677619766452079;0;0;0;0;0;0.2322977738544776;0;0;0;0;0;0;0;0;0;0;0;0;0;0.31447245673463403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06474119023771416;0;0.496497203115801;0;0;0;0.3403468970309229;0;0.3102669161108128;0;0.24352465608637575;0.5033305275779532
negativo (838).txt;0;0;0;0;0.4679628475709928;0;0.8345553227500496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29073731539451236;0;0;0;0;0;0;0;0;0;0;0
positivo (48).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1529667382020907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16495696961665193;0.08845590178962352;0;0;0;0;0.14984426512281207;0;0;0;0.27306010391352253;0;0.19693424883436572;0;0.8976456461844358;0;0;0
positivo (375).txt;0;0;0;0;0;0;0;0;0;0;0;0.42408652198048913;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5324046276842466;0;0;0;0;0;0;0;0;0.7019818181725164;0.2095649332548243;0;0;0;0;0;0;0;0;0;0;0
positivo (991).txt;0.4770392017985351;0;0;0.40390551844979955;0;0;0;0;0;0;0;0;0;0.3532352030241185;0;0;0;0;0;0;0;0;0;0;0;0;0.467984316643647;0;0;0;0;0;0;0;0;0.10092387029239211;0;0;0;0;0;0.5052958294291652;0;0;0;0;0
positivo (830).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.434985047972462;0;0;0;0;0;0;0;0;0;0.5830176561641954;0.30576059135904016;0;0;0.14530636510149259;0;0;0;0;0;0;0;0.5968877127852146;0;0;0
positivo (214).txt;0.6315585785392746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.357403889906543;0;0;0;0;0;0;0;0;0;0;0;0;0.36057207755079684;0;0;0.3880494107151579;0;0.15270224171391242;0;0;0.4116839545852974;0;0;0;0;0;0;0;0
negativo (685).txt;0;0;0;0;0;0.7193833830257588;0;0;0;0;0;0;0;0;0.1908830929545191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4391652904873949;0;0;0;0;0;0.04986633815280683;0;0;0.35850460453438704;0;0;0.34953231256712963;0;0;0;0;0
negativo (999).txt;0;0;0;0;0;0.3598769833362847;0;0;0;0;0.3463431127028081;0.17949174219128539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36744814397360553;0.5071457026516851;0;0.09978405266453938;0;0;0;0.3879162589457425;0;0.23314158058742168;0;0;0;0.3336344401978047;0
negativo (572).txt;0.4898482034463452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42345417451491363;0;0;0;0;0;0.3822557758911623;0;0;0;0;0.26076772183337443;0.3146244690570126;0;0;0;0;0.17765791165119435;0;0.45415011124725146;0;0.17266384412029304;0;0;0;0;0;0;0
positivo (327).txt;0;0;0;0;0;0;0;0.8732749246555864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2480376451928096;0;0;0;0;0.281889035174262;0;0;0.295925744456221;0;0;0;0;0.09399339419097957;0;0;0;0;0;0;0;0;0;0;0
negativo (868).txt;0;0;0;0;0.24545405336400278;0;0;0;0;0;0.4763734359890538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2324524179167032;0;0;0;0;0.21605162601962435;0;0;0.46503160605471927;0;0.09149784376879458;0;0;0;0.6224805020448018;0;0;0;0;0;0;0
positivo (345).txt;0;0;0;0;0;0;0;0.2825178576855155;0;0.32792216032413535;0;0;0.23975665307892768;0;0;0;0;0;0;0;0.44311396353539845;0;0;0;0.6542771461723292;0;0;0.27358630394847894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23640945363898228
positivo (262).txt;0.33203972255368214;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23048521163557736;0;0;0;0.38271340830597056;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2956356040233498;0;0;0.21408712432992352;0.6361776366492599;0;0;0.3901293944627346;0;0;0;0;0;0;0
positivo (812).txt;0;0;0;0;0.19904236574812054;0;0;0.45956672335889853;0;0;0;0;0.3900078400765391;0;0.42602729138845324;0;0;0;0.4716032337797884;0.39159436960544824;0;0;0;0;0;0;0;0;0;0;0.14599958110728067;0;0;0;0;0.13602778020633854;0;0;0;0;0;0;0;0;0;0;0
negativo (707).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7031940870248684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1689988987827425;0;0;0.607492805960565;0.3284964823093873;0;0;0;0;0;0;0
negativo (107).txt;0;0;0;0;0;0;0;0;0;0;0.938045885368448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.31907688932227996;0;0;0;0;0.13512903331165443;0;0;0;0;0;0;0;0;0;0;0
